"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"72466693067","2025-01-23","39.5599","-104.84843","1789.2","DENVER CENTENNIAL AIRPORT, CO US","  19.3","24","  -1.6","24","1032.9","24","828.3","24"," 10.0","24","  4.5","24","  8.0","999.9","  32.0"," ","   6.1"," "," 0.00","G","999.9","000000"
"72466693067","2025-01-24","39.5599","-104.84843","1789.2","DENVER CENTENNIAL AIRPORT, CO US","  31.5","24","   7.8","24","1019.0","24","818.9","24"," 10.0","24","  7.2","24"," 12.0"," 15.9","  48.0"," ","   6.1"," "," 0.00","G","999.9","000000"
"72466693067","2025-01-25","39.5599","-104.84843","1789.2","DENVER CENTENNIAL AIRPORT, CO US","  22.0","24","  14.7","24","1021.2","16","821.7","24","  4.8","24","  6.5","24"," 11.1","999.9","  32.0","*","  17.1","*"," 0.00","G","999.9","001000"
"72466693067","2025-01-26","39.5599","-104.84843","1789.2","DENVER CENTENNIAL AIRPORT, CO US","  18.0","24","  12.7","24","1027.9","17","823.8","24","  7.2","24","  4.2","24","  7.0","999.9","  26.1"," ","  14.0"," "," 0.01","G","999.9","001000"
"72466693067","2025-01-27","39.5599","-104.84843","1789.2","DENVER CENTENNIAL AIRPORT, CO US","  28.5","24","   9.5","24","1024.9","24","822.7","24"," 10.0","23","  5.0","24","  8.0","999.9","  50.0"," ","  14.0"," "," 0.00","G","999.9","000000"
"72466693067","2025-01-28","39.5599","-104.84843","1789.2","DENVER CENTENNIAL AIRPORT, CO US","  33.4","24","  13.8","24","1019.9","24","821.0","24"," 10.0","24","  5.0","24"," 12.0","999.9","  51.1"," ","  14.0"," "," 0.00","G","999.9","000000"
"72466693067","2025-01-29","39.5599","-104.84843","1789.2","DENVER CENTENNIAL AIRPORT, CO US","  32.9","24","  15.2","24","1017.6","24","819.2","24"," 10.0","24","  2.7","24","  8.9","999.9","  51.1"," ","  19.0"," "," 0.00","G","999.9","000000"
"72466693067","2025-01-30","39.5599","-104.84843","1789.2","DENVER CENTENNIAL AIRPORT, CO US","  35.3","24","  21.7","24","1011.5","17","814.3","24","  9.2","24","  6.8","24"," 19.0"," 20.0","  48.0"," ","  19.9"," "," 0.00","G","999.9","001000"
"72466693067","2025-01-31","39.5599","-104.84843","1789.2","DENVER CENTENNIAL AIRPORT, CO US","  38.1","24","  10.4","24","1018.0","24","820.1","24"," 10.0","24","  6.9","24"," 14.0"," 18.1","  55.9"," ","  21.9"," "," 0.04","G","999.9","000000"
"72466693067","2025-02-01","39.5599","-104.84843","1789.2","DENVER CENTENNIAL AIRPORT, CO US","  45.3","24","  11.3","24","1010.7","24","816.2","23"," 10.0","24","  7.2","24"," 17.1","999.9","  55.9"," ","  21.9"," "," 0.00","G","999.9","000000"
"72466693067","2025-02-02","39.5599","-104.84843","1789.2","DENVER CENTENNIAL AIRPORT, CO US","  46.3","24","  23.0","24","1010.0","24","815.5","24"," 10.0","24","  6.9","24"," 22.0"," 36.9","  68.0"," ","  32.0"," "," 0.00","G","999.9","000000"
"72466693067","2025-02-03","39.5599","-104.84843","1789.2","DENVER CENTENNIAL AIRPORT, CO US","  56.8","24","  20.9","24","1007.9","23","816.2","24"," 10.0","24","  8.4","24"," 19.0"," 27.0","  70.0"," ","  32.0"," "," 0.00","G","999.9","000000"
"72466693067","2025-02-04","39.5599","-104.84843","1789.2","DENVER CENTENNIAL AIRPORT, CO US","  29.9","24","  22.6","24","1016.6","20","819.4","24","  8.2","24","  3.2","24","  8.0","999.9","  44.1","*","  21.0","*"," 0.00","G","999.9","100000"
"72466693067","2025-02-05","39.5599","-104.84843","1789.2","DENVER CENTENNIAL AIRPORT, CO US","  47.1","24","  19.1","24","1008.6","23","813.4","24"," 10.0","24","  7.9","24"," 20.0"," 29.9","  64.0"," ","  19.9"," "," 0.00","G","999.9","000000"
"72466693067","2025-02-06","39.5599","-104.84843","1789.2","DENVER CENTENNIAL AIRPORT, CO US","  42.4","24","  21.0","24","1010.5","23","816.6","24"," 10.0","24","  8.4","24"," 15.0"," 17.1","  64.0"," ","  23.0"," "," 0.00","G","999.9","000000"
"72466693067","2025-02-07","39.5599","-104.84843","1789.2","DENVER CENTENNIAL AIRPORT, CO US","  43.8","24","  18.2","24","1009.3","24","813.9","24"," 10.0","24","  8.7","24"," 22.9"," 33.0","  69.1"," ","  24.1"," "," 0.00","G","999.9","000000"
"72466693067","2025-02-08","39.5599","-104.84843","1789.2","DENVER CENTENNIAL AIRPORT, CO US","  36.2","24","  21.9","24","1012.5","24","816.9","24","  9.8","24","  5.9","24"," 13.0"," 26.0","  52.0","*","  24.1","*"," 0.00","G","999.9","001000"
"72466693067","2025-02-09","39.5599","-104.84843","1789.2","DENVER CENTENNIAL AIRPORT, CO US","  29.4","24","  16.9","24","1023.1","20","822.7","24","  9.2","24","  6.3","24"," 12.0"," 21.0","  37.9","*","  19.9","*"," 0.01","G","999.9","001000"
"72466693067","2025-02-10","39.5599","-104.84843","1789.2","DENVER CENTENNIAL AIRPORT, CO US","  25.4","24","  11.2","24","1021.4","24","820.6","24"," 10.0","24","  6.8","24","  9.9"," 18.1","  37.9"," ","  15.1"," "," 0.00","I","999.9","000000"
"72466693067","2025-02-11","39.5599","-104.84843","1789.2","DENVER CENTENNIAL AIRPORT, CO US","  12.6","24","   5.5","24","1019.2","18","816.2","24","  6.8","24","  6.7","24"," 12.0"," 17.1","  25.0","*","   8.1","*"," 0.00","G","999.9","001000"
"72466693067","2025-02-12","39.5599","-104.84843","1789.2","DENVER CENTENNIAL AIRPORT, CO US","   6.4","24","   0.2","24","1016.0","14","811.8","24","  5.4","24","  6.4","24"," 11.1","999.9","  14.0"," ","   1.0"," "," 0.00","G","999.9","001000"
"72466693067","2025-02-13","39.5599","-104.84843","1789.2","DENVER CENTENNIAL AIRPORT, CO US","  17.4","24","  -0.7","24","1019.8","23","815.7","24"," 10.0","24","  7.7","24"," 13.0"," 20.0","  46.0"," ","   1.0"," "," 0.00","G","999.9","000000"
"72466693067","2025-02-14","39.5599","-104.84843","1789.2","DENVER CENTENNIAL AIRPORT, CO US","  41.6","24","  20.1","24","1006.7","24","811.2","24"," 10.0","24","  9.0","24"," 15.0"," 22.0","  54.0","*","  26.1","*"," 0.00","G","999.9","000000"
